,LAT,LNG,ID,Usage Cost,Connecting Points Charger,Date Created,Charging Point Enabled,Operator Title,Address Title,Address Line,Town,geometry,Province
29,51.590606301790416,3.66290089991344,169959,0.3426,8,2020-11-15,True,(Unknown Operator),Parking banjaardstrand,Parking banjaardstrand,Noord-Beveland,POINT (3.66290089991344 51.59060630179042),Zeeland
40,51.480275,3.636485,161875,0.25,8,2020-07-27,True,Tesla Motors (Worldwide),Middelburg Supercharger,Paukenweg 3,Middelburg,POINT (3.636485 51.480275),Zeeland
57,51.483224893636816,3.894598537953584,149536,0.34,3,2020-02-27,True,Last Mile Solutions,Agri SnelTank,Hudsonweg 12,Goes,POINT (3.894598537953584 51.48322489363682),Zeeland
115,51.396404,3.89869,130974,0.3426,1,2019-08-28,True,Tesla Motors (Worldwide),Comfortcamping Scheldeoord,Landingsweg 1,Baarland,POINT (3.89869 51.396404),Zeeland
121,51.4003321647688,3.4964692403269737,130095,0.3426,2,2019-07-31,True,(Unknown Operator),Beach car park,Walendijk 9,Groede,POINT (3.496469240326974 51.4003321647688),Zeeland
125,51.5556883118205,3.55077481928902,128883,0.34,4,2019-07-03,True,EV-Box,Landmetersweg,Landmetersweg,Veere,POINT (3.55077481928902 51.5556883118205),Zeeland
160,51.3220072995403,3.61675304907385,113706,0.3426,2,2019-01-01,True,(Unknown Operator),"Markt Parkeerplaats, Ijzendijke",Markt 20,Ijzendijke,POINT (3.61675304907385 51.3220072995403),Zeeland
161,51.3310089,3.8248858,113701,0.3426,1,2018-12-31,True,Ecotap,Agrisneltank gas station,Stationsweg 33,Terneuzen,POINT (3.8248858 51.3310089),Zeeland
203,51.568291,3.539339,97928,0.3426,1,2018-01-21,True,Tesla Motors (Worldwide),Villa Magnolia,Oude Domburgseweg 20,Oostkapelle,POINT (3.539339 51.568291),Zeeland
220,51.5160306,4.00781740000002,94108,0.3,1,2017-10-17,True,Ecotap,Camping Linda,Oostelijke Kanaalweg 4,Wemeldinge,POINT (4.00781740000002 51.5160306),Zeeland
221,51.516529,4.01120270000001,94107,0.3,1,2017-10-17,True,Ecotap,Gasterij Schoudee,Schoudeeweg 1,Wemeldinge,POINT (4.01120270000001 51.516529),Zeeland
224,51.590083,3.664783,93988,0.3426,2,2017-10-14,True,Tesla Motors (Worldwide),Amadore Hotel Restaurant de Kamperduinen,Patrijzenlaan 1,Kamperland,POINT (3.664783 51.590083),Zeeland
226,51.3773242,3.6029031000000487,93895,0.3426,5,2017-10-11,True,(Business Owner at Location),Restaurant De Kromme Watergang,Slijkplat 6,Hoofdplaat,POINT (3.602903100000049 51.3773242),Zeeland
234,51.586036,3.621077,92511,0.3426,1,2017-09-07,True,Tesla Motors (Worldwide),Hotel/Restaurant Duinoord,Breezand 65,Vrouwenpolder,POINT (3.621077 51.586036),Zeeland
235,51.446344,3.564244,92451,0.3426,2,2017-09-07,True,Tesla Motors (Worldwide),Amadore Hotel Restaurant Arion,Boulevard Bankert 266,Vlissingen,POINT (3.564244 51.446344),Zeeland
243,51.6463230727093,3.92646601719661,88897,0.0,2,2017-06-11,True,Allego BV,P-Havenpoort (’s Heer Lauwensdorp),'s Heer Lauwendorp 14,Zierikzee,POINT (3.92646601719661 51.6463230727093),Zeeland
262,51.5125577,3.9856777,84847,0.2,2,2017-03-19,True,(Business Owner at Location),"B&B De Derde Ronde, Wemeldinge, Zeeland",Moolweg 4,Wemeldinge,POINT (3.9856777 51.5125577),Zeeland
265,51.48417257883239,3.878156576721135,84494,0.0,2,2017-03-01,True,(Unknown Operator),"Automotions Opel, Goes",Pearyweg 19,Goes,POINT (3.878156576721135 51.48417257883239),Zeeland
266,51.4844403983243,3.87773653876184,84493,0.0,2,2017-03-01,True,(Business Owner at Location),"Automotions Volvo, Goes",Pearyweg 17,Goes,POINT (3.87773653876184 51.4844403983243),Zeeland
267,51.486798817462514,3.8782800730164046,84492,0.3426,2,2017-03-01,True,EV-Box,Mitsubishi Goes,Pearyweg 2,Goes,POINT (3.878280073016405 51.48679881746251),Zeeland
272,51.2994380968455,3.85103570436855,84024,0.3,2,2017-02-15,True,Ecotap,"BioBase Laadpunt, Terneuzen, ( naast SkiDome) ",Bio Base Europe Training Center,Terneuzen,POINT (3.85103570436855 51.2994380968455),Zeeland
274,51.377801,3.386208,82229,0.3426,2,2017-02-03,True,Tesla Motors (Worldwide),Strandhotel,Boulevard de Wielingen 49,Cadzand-Bad,POINT (3.386208 51.377801),Zeeland
286,51.6455892,3.937453699999992,77625,0.3426,4,2017-01-20,True,EV-Box,Saman Groep Parking,Gouwepoort 1,Zierikzee,POINT (3.937453699999992 51.6455892),Zeeland
310,51.4979188853102,3.88564485714723,74327,0.25,6,2016-12-01,True,Ecotap,Agrimarkt Goes,Van Doornestraat 2,Goes,POINT (3.88564485714723 51.4979188853102),Zeeland
311,51.50949275917492,4.005841500663809,74204,0.25,4,2016-11-25,True,Ecotap,CZAV Wemeldinge,Oostelijke Kanaalweg 5,Wemeldinge,POINT (4.005841500663809 51.50949275917492),Zeeland
315,51.4492665,3.5725887999999486,73080,0.3426,2,2016-11-06,True,EV-Box,"Paul Krugerstraat 9, Vlissingen",Paul Krugerstraat 9,Vlissingen,POINT (3.572588799999949 51.4492665),Zeeland
322,51.48510963974026,3.905984672213769,70930,0.3426,4,2016-08-18,True,Ecotap,"Admiraal De Ruyter Ziekenhuis, Goes",'s Gravenpolderseweg 114,Goes,POINT (3.905984672213769 51.48510963974026),Zeeland
324,51.5035552,3.88698020000004,70781,0.3426,6,2016-08-10,True,Ecotap,"Parkeergarage Centrum, Westwal 35, Goes",Westwal 35,Goes,POINT (3.88698020000004 51.5035552),Zeeland
326,51.4981160585635,3.89731689422605,70718,0.3426,2,2016-08-06,True,EVnetNL,Parking Stationspark Goes,Stationspark,Goes,POINT (3.89731689422605 51.4981160585635),Zeeland
327,51.7275339704289,3.91334514564664,70717,0.3426,2,2016-08-06,True,Allego BV,Nieuwe Jachthaven Brouwershaven,Nieuwe Jachthaven ter hoogte nr 8,Brouwershaven,POINT (3.91334514564664 51.7275339704289),Zeeland
706,51.6508014,3.92056,67938,0.0,2,2016-06-04,True,Allego BV,Parking Gashuisboomgaard,Hoge Molenstraat 6a,Schouwen-Duiveland,POINT (3.92056 51.6508014),Zeeland
707,51.650774,3.92455941,67937,0.0,1,2016-06-04,True,Allego BV,Parking Mosselboomgaard,Touwbaan 3,Schouwen-Duiveland,POINT (3.92455941 51.650774),Zeeland
708,51.64994755,3.914101,67936,0.0,1,2016-06-04,True,Allego BV,Balie,Balie,Schouwen-Duiveland,POINT (3.914101 51.64994755),Zeeland
709,51.64993094,3.998609,67935,0.0,1,2016-06-04,True,Allego BV,Weststraat 24,Weststraat 24,Schouwen-Duiveland,POINT (3.998609 51.64993094),Zeeland
710,51.64909,4.00924,67934,0.0,1,2016-06-04,True,EV-Box,Ooststraat 55,Ooststraat 55,Schouwen-Duiveland,POINT (4.00924 51.64909),Zeeland
712,51.64825,4.00893,67932,0.0,1,2016-06-04,True,EV-Box,Ooststraat 44,Ooststraat 44,Schouwen-Duiveland,POINT (4.00893 51.64825),Zeeland
713,51.64278404,3.90655584,67931,0.0,1,2016-06-04,True,Allego BV,Poortkade 186,Poortkade 186,Schouwen-Duiveland,POINT (3.90655584 51.64278404),Zeeland
739,51.503723,3.886887,67904,0.0,2,2016-06-04,True,Ecotap,Westwal 37,Westwal 37,Goes,POINT (3.886887 51.503723),Zeeland
740,51.50064,3.753,67903,0.0,1,2016-06-04,True,EV-Box,Nieuwe Kraaijertsedijk 37,Nieuwe Kraaijertsedijk 37,Goes,POINT (3.753 51.50064),Zeeland
741,51.497742,3.496772,67902,0.0,2,2016-06-04,True,Ecotap,Duinweg,Duinweg,Veere,POINT (3.496772 51.497742),Zeeland
1074,51.71581,3.72372,65462,0.0,1,2016-04-27,True,EV-Box,J.J. Boeijesweg 45-0015,J.J. Boeijesweg 45-0015,Schouwen-Duiveland,POINT (3.72372 51.71581),Zeeland
1085,51.62711,3.98205,65451,0.0,1,2016-04-27,True,EV-Box,Den Domp 29,Den Domp 29,Schouwen-Duiveland,POINT (3.98205 51.62711),Zeeland
1123,51.26616,4.00368,65405,0.0,1,2016-04-27,True,EV-Box,Oud Ferdinandusdijk,Oud Ferdinandusdijk,Hulst,POINT (4.00368 51.26616),Zeeland
2204,51.5961522,4.1005437,62975,0.0,1,2016-03-03,True,The New Motion (BE),'s-Gravenkreek 47,'s-Gravenkreek 47,Tholen,POINT (4.1005437 51.5961522),Zeeland
2221,51.569694620697,3.8512766361237,62956,0.0,1,2016-03-03,True,(Unknown Operator),1e Deltaweg,1e Deltaweg,Noord-Beveland,POINT (3.8512766361237 51.569694620697),Zeeland
2235,51.53417,3.81701,62941,0.0,1,2016-03-03,True,EV-Box,Veerweg,Veerweg,Goes,POINT (3.81701 51.53417),Zeeland
2250,51.49875,3.77227,62925,0.3426,2,2016-03-03,True,FastNed,"Fastned Selnisse, Zeeland, A58 north side.",A58 99,Goes,POINT (3.77227 51.49875),Zeeland
2256,51.48656,3.61619,62917,0.0,1,2016-03-03,True,EV-Box,Johan Wilhem Thibautstraat 20A,Johan Wilhem Thibautstraat 20A,Middelburg,POINT (3.61619 51.48656),Zeeland
2257,51.48431,3.85084,62916,0.3426,3,2016-03-03,True,FastNed,"Fastned De Vliedberg, A58 Zuid, Zeeland",A58,Goes,POINT (3.85084 51.48431),Zeeland
2261,51.47051,3.72249,62912,0.0,1,2016-03-03,True,EV-Box,Estlandweg,Estlandweg,Borsele,POINT (3.72249 51.47051),Zeeland
2281,51.43392,3.87613,62890,0.0,1,2016-03-03,True,EV-Box,"De Kroon 5, Kwadendamme",De Kroon 5,Kwadendamme,POINT (3.87613 51.43392),Zeeland
2286,51.4227938,4.1976497,62884,0.0,1,2016-03-03,True,The New Motion (BE),De Poort 1,De Poort 1,Reimerswaal,POINT (4.1976497 51.4227938),Zeeland
2287,51.42264047748636,4.1915534989585845,62883,0.0,2,2016-03-03,True,The New Motion (NL),De Poort 24 / Tankstation De Meeuw,De Poort 24,Reimerswaal,POINT (4.191553498958585 51.42264047748636),Zeeland
2301,51.31934,3.83626,62864,0.0,1,2016-03-03,True,EV-Box,Mr. F.J. Haarmanweg 33,Mr. F.J. Haarmanweg 33,Terneuzen,POINT (3.83626 51.31934),Zeeland
2302,51.31219,3.84427,62863,0.0,1,2016-03-03,True,EV-Box,Hughersluys 31,Hughersluys 31,Terneuzen,POINT (3.84427 51.31219),Zeeland
2303,51.3116932,3.78072459999999,62862,0.0,1,2016-03-03,True,The New Motion (BE),Irisstraat 17,Irisstraat 17,Terneuzen,POINT (3.78072459999999 51.3116932),Zeeland
2304,51.3002273,3.847803,62861,0.0,1,2016-03-03,True,The New Motion (BE),Mr. F.J. Haarmanweg 61,Mr. F.J. Haarmanweg 61,Terneuzen,POINT (3.847803 51.3002273),Zeeland
2305,51.2912354,4.0615256,62860,0.0,1,2016-03-03,True,The New Motion (BE),Truffinoweg 232,Truffinoweg 232,Hulst,POINT (4.0615256 51.2912354),Zeeland
2424,51.547137,4.088585,54620,0.0,2,2015-10-09,True,Ecotap,Nijverheidsweg 4-N01,Nijverheidsweg 4-N01,Tholen,POINT (4.088585 51.547137),Zeeland
2428,51.33958,3.82634,54615,0.0,1,2015-10-09,True,EV-Box,Scheldekade 46,Scheldekade 46,Terneuzen,POINT (3.82634 51.33958),Zeeland
2609,51.56121,3.49126,53688,0.0,1,2015-09-20,True,EV-Box,Schelpweg 12,Schelpweg 12,Veere,POINT (3.49126 51.56121),Zeeland
2616,51.4868821,3.8823461,53673,0.0,1,2015-09-20,True,The New Motion (BE),Scottweg 39,Scottweg 39,Goes,POINT (3.8823461 51.4868821),Zeeland
2623,51.37529,3.39152,53656,0.0,1,2015-09-20,True,EV-Box,Cavelot,Cavelot,Sluis,POINT (3.39152 51.37529),Zeeland
2938,51.718347,3.766915,50670,0.0,2,2015-07-22,True,Ecotap,Lagezoom 23,Lagezoom 23,Schouwen-Duiveland,POINT (3.766915 51.718347),Zeeland
2945,51.6826657,3.982306,50661,0.0,1,2015-07-22,True,The New Motion (BE),Zuiddijk 4,Zuiddijk 4,Schouwen-Duiveland,POINT (3.982306 51.6826657),Zeeland
2959,51.562575,3.545727,50635,0.0,2,2015-07-22,True,Ecotap,Aagtekerkseweg 2A,Aagtekerkseweg 2A,Veere,POINT (3.545727 51.562575),Zeeland
2971,51.491967,3.866463,50619,0.3426,2,2015-07-22,True,Ecotap,"Van der Valk Hotel, Goes",Anthony Fokkerstraat,Goes,POINT (3.866463 51.491967),Zeeland
2976,51.478233,3.531502,50614,0.0,2,2015-07-22,True,Ecotap,Strandweg 7A,Strandweg 7A,Veere,POINT (3.531502 51.478233),Zeeland
3073,51.470132481362846,3.974304926424006,46955,0.0,1,2015-05-11,True,EV-Box,Fleerbosseweg 2,Fleerbosseweg 2,Kapelle,POINT (3.974304926424006 51.47013248136285),Zeeland
3419,51.4871609,3.8928487,41592,0.0,1,2015-02-09,True,The New Motion (BE),Elvis Presleylaan 145,Elvis Presleylaan 145,Goes,POINT (3.8928487 51.4871609),Zeeland
3420,51.449326753365,3.6013805866241,41591,0.0,1,2015-02-09,True,(Unknown Operator),Oosterhavenweg 14,Oosterhavenweg 14,Vlissingen,POINT (3.6013805866241 51.449326753365),Zeeland
6796,51.736793,3.839502,33722,0.0,2,2015-01-09,True,EVnetNL,Dijkstraat 35,Dijkstraat 35,Schouwen-Duiveland,POINT (3.839502 51.736793),Zeeland
6814,51.728588,3.773541,33701,0.0,2,2015-01-09,True,EVnetNL,Roelandsweg,Roelandsweg,Schouwen-Duiveland,POINT (3.773541 51.728588),Zeeland
6818,51.725616,3.912157,33694,0.0,2,2015-01-09,True,EVnetNL,Markt 13,Markt 13,Schouwen-Duiveland,POINT (3.912157 51.725616),Zeeland
6866,51.698674,3.743747,33626,0.0,2,2015-01-09,True,EVnetNL,'t Schoolplein,'t Schoolplein,Schouwen-Duiveland,POINT (3.743747 51.698674),Zeeland
6892,51.693167,3.943448,33599,0.0,2,2015-01-09,True,Ecotap,Oosterweegje 10,Oosterweegje 10,Schouwen-Duiveland,POINT (3.943448 51.693167),Zeeland
6921,51.685832,3.728334,33563,0.0,1,2015-01-09,True,Allego BV,Daleboutsweg 4 a Landal Greenparks,Daleboutsweg 4 a Landal Greenparks,Burgh-Haamstede,POINT (3.728334 51.685832),Zeeland
6955,51.653351,3.91282,33508,0.0,2,2015-01-09,True,EVnetNL,Parking Gemeentehuis Zierikzee,Laan van St. Hilaire 2,Schouwen-Duiveland,POINT (3.91282 51.653351),Zeeland
6964,51.647275,3.915572,33493,0.0,2,2015-01-09,True,EVnetNL,Parking Hoofdpoortstraat Zierikzee,Laan van Sint Hilaire,Schouwen-Duiveland,POINT (3.915572 51.647275),Zeeland
6965,51.646898,3.940583,33492,0.0,2,2015-01-09,True,EVnetNL,Weg naar de Val,Weg naar de Val,Schouwen-Duiveland,POINT (3.940583 51.646898),Zeeland
6966,51.646845,3.930354,33491,0.0,1,2015-01-09,True,Stadtwerke Clausthal-Zellerfeld,Julianastraat 46,Julianastraat 46,Schouwen-Duiveland,POINT (3.930354 51.646845),Zeeland
6970,51.644652,3.922347,33487,0.0,2,2015-01-09,True,EVnetNL,Deltastraat 6,Deltastraat 6,Schouwen-Duiveland,POINT (3.922347 51.644652),Zeeland
6993,51.619815,4.164398,33458,0.3426,2,2015-01-09,True,EVnetNL,Parking Zijpestraat Voetbalvereniging NOAD 67,Zijpestraat 24,St Philipsland,POINT (4.164398 51.619815),Zeeland
6996,51.617467,3.983772,33452,0.3426,2,2015-01-09,True,EVnetNL,Weg van de Buitenlandse Pers,Weg van de Buitenlandse Pers 3,Schouwen-Duiveland,POINT (3.983772 51.617467),Zeeland
6997,51.616,4.16054,33451,0.3426,1,2015-01-09,True,EV-Box,Esdoornhof 26,Esdoornhof 26,Tholen,POINT (4.16054 51.616),Zeeland
7016,51.602579,4.105872,33422,0.0,2,2015-01-09,True,EVnetNL,Havenplein 19,Havenplein 19,Tholen,POINT (4.105872 51.602579),Zeeland
7024,51.599039,3.851805,33409,0.0,1,2015-01-09,True,Stadtwerke Clausthal-Zellerfeld,Havelaarstraat 101,Havelaarstraat 101,Noord-Beveland,POINT (3.851805 51.599039),Zeeland
7027,51.598547,3.852446,33406,0.0,2,2015-01-09,True,EVnetNL,Havelaarstraat 90,Havelaarstraat 90,Noord-Beveland,POINT (3.852446 51.598547),Zeeland
7045,51.58917,3.72181,33382,0.0,1,2015-01-09,True,EV-Box,Mariapolderseweg,Mariapolderseweg,Noord-Beveland,POINT (3.72181 51.58917),Zeeland
7057,51.587003,4.013472,33370,0.0,2,2015-01-09,True,EVnetNL,Julianastraat 10-G05,Julianastraat 10-G05,Tholen,POINT (4.013472 51.587003),Zeeland
7062,51.585332,3.746689,33362,0.0,2,2015-01-09,True,EVnetNL,Voorstraat 24,Voorstraat 24,Noord-Beveland,POINT (3.746689 51.585332),Zeeland
7063,51.584907,3.626979,33360,0.0,2,2015-01-09,True,EVnetNL,N57 parallelweg,N57 parallelweg,Veere,POINT (3.626979 51.584907),Zeeland
7084,51.579813,3.544072,33331,0.0,2,2015-01-09,True,EVnetNL,Duinweg,Duinweg,Veere,POINT (3.544072 51.579813),Zeeland
7095,51.5772481,3.71152770000003,33316,0.0,1,2015-01-09,True,The New Motion (BE),Ruiterplaatweg,Ruiterplaatweg,Noord-Beveland,POINT (3.71152770000003 51.5772481),Zeeland
7107,51.571695,3.703761,33292,0.0,2,2015-01-09,True,EVnetNL,Veerweg 46,Veerweg 46,Noord-Beveland,POINT (3.703761 51.571695),Zeeland
7112,51.570152,3.702668,33284,0.0,1,2015-01-09,True,Stadtwerke Clausthal-Zellerfeld,Veerweg 92,Veerweg 92,Noord-Beveland,POINT (3.702668 51.570152),Zeeland
7116,51.568966,4.196308,33280,0.0,2,2015-01-09,True,EVnetNL,Burgemeester Versluijsstraat,Burgemeester Versluijsstraat,Tholen,POINT (4.196308 51.568966),Zeeland
7120,51.568276,3.52373,33275,0.0,2,2015-01-09,True,EVnetNL,Domburgseweg,Domburgseweg,Veere,POINT (3.52373 51.568276),Zeeland
7122,51.567426,3.612132,33272,0.0,1,2015-01-09,True,Stadtwerke Clausthal-Zellerfeld,Vrouwenpolderseweg 42,Vrouwenpolderseweg 42,Veere,POINT (3.612132 51.567426),Zeeland
7125,51.566496,3.511451,33269,0.0,1,2015-01-09,True,Stadtwerke Clausthal-Zellerfeld,Domburgseweg,Domburgseweg,Veere,POINT (3.511451 51.566496),Zeeland
7127,51.565061,3.504488,33267,0.0,2,2015-01-09,True,EVnetNL,Domburgseweg 13B,Domburgseweg 13B,Veere,POINT (3.504488 51.565061),Zeeland
7128,51.564963,3.770113,33266,0.0,2,2015-01-09,True,EVnetNL,Burgemeester P Wissestraat 1,Burgemeester P Wissestraat 1,Noord-Beveland,POINT (3.770113 51.564963),Zeeland
7129,51.56408,3.49818,33265,0.0,1,2015-01-09,True,EV-Box,Domburgseweg 3-119,Domburgseweg 3-119,Veere,POINT (3.49818 51.56408),Zeeland
7138,51.55946,3.50118,33245,0.0,1,2015-01-09,True,EV-Box,Roosjesweg,Roosjesweg,Veere,POINT (3.50118 51.55946),Zeeland
7143,51.5589370727539,4.22441673278809,33240,0.0,1,2015-01-09,True,The New Motion (BE),Leguitsedijk 7,Leguitsedijk 7,Tholen,POINT (4.22441673278809 51.5589370727539),Zeeland
7160,51.5512046813965,4.07244491577148,33214,0.0,1,2015-01-09,True,The New Motion (BE),Anjerstraat 22,Anjerstraat 22,Tholen,POINT (4.07244491577148 51.5512046813965),Zeeland
7164,51.54878,4.23161,33208,0.0,1,2015-01-09,True,EV-Box,Slabbecoornweg 53,Slabbecoornweg 53,Tholen,POINT (4.23161 51.54878),Zeeland
7165,51.548762,4.103673,33207,0.0,2,2015-01-09,True,EVnetNL,Spuidamstraat 3a,Spuidamstraat 3a,Tholen,POINT (4.103673 51.548762),Zeeland
7166,51.54851131683097,3.668146554561656,33206,0.0,1,2015-01-09,True,EV-Box,"Markt 23 / Kerkstraat, Veere",Markt 23,Veere,POINT (3.668146554561656 51.54851131683097),Zeeland
7167,51.54777,4.077666,33203,0.0,2,2015-01-09,True,EVnetNL,Haven 20,Haven 20,Tholen,POINT (4.077666 51.54777),Zeeland
7168,51.545763,3.667953,33202,0.0,2,2015-01-09,True,EVnetNL,Parking Centrum Veere / Kanaalweg Westzijde,Kanaalweg Westzijde,Veere,POINT (3.667953 51.545763),Zeeland
7169,51.544994,4.143291,33201,0.0,2,2015-01-09,True,EVnetNL,Noordstraat 26,Noordstraat 26,Tholen,POINT (4.143291 51.544994),Zeeland
7176,51.53852639381658,4.190364181995392,33186,0.3426,2,2015-01-09,True,EVnetNL,Public Parking near Tankstation / Energie Service Centrum Deehoeve,Postweg 8,Tholen,POINT (4.190364181995392 51.53852639381658),Zeeland
7178,51.53878128255718,4.189310050262529,33183,0.0,1,2015-01-09,True,EVnetNL,Tankstation / Energie Service Centrum Deehoeve ,Postweg 8,Tholen,POINT (4.189310050262529 51.53878128255718),Zeeland
7179,51.536615,4.225421,33177,0.0,1,2015-01-09,True,EVnetNL,Grindweg 60,Grindweg 60,Tholen,POINT (4.225421 51.536615),Zeeland
7182,51.532994,4.206054,33170,0.0,2,2015-01-09,True,EVnetNL,Hofstede 5,Hofstede 5,Tholen,POINT (4.206054 51.532994),Zeeland
7191,51.527893,4.073739,33158,0.0,2,2015-01-09,True,EVnetNL,Havenweg 35,Havenweg 35,Tholen,POINT (4.073739 51.527893),Zeeland
7192,51.52777,3.435234,33157,0.0,2,2015-01-09,True,EVnetNL,"Parking Zeedijk / tegenover Abraham Calandweg 2, Westkapelle",Zeedijk,Westkapelle ( Gemeente Veere ) ,POINT (3.435234 51.52777),Zeeland
7215,51.515495,3.995568,33119,0.0,2,2015-01-09,True,EVnetNL,Spoorlaan,Spoorlaan,Wemeldinge (Gemeente Kapelle),POINT (3.995568 51.515495),Zeeland
7224,51.508318,3.88927,33088,0.0,2,2015-01-09,True,EVnetNL,Bastion 12,Bastion 12,Goes,POINT (3.88927 51.508318),Zeeland
7228,51.5053088,3.48528220000003,33078,0.0,1,2015-01-09,True,The New Motion (BE),Molenweg 58C,Molenweg 58C,Veere,POINT (3.48528220000003 51.5053088),Zeeland
7234,51.503582,3.477792,33070,0.0,2,2015-01-09,True,EVnetNL,Westkapelseweg,Westkapelseweg,Veere,POINT (3.477792 51.503582),Zeeland
7235,51.50343,3.48409,33069,0.0,1,2015-01-09,True,EV-Box,Sloestraat 48,Sloestraat 48,Veere,POINT (3.48409 51.50343),Zeeland
7239,51.50141,3.620601,33062,0.0,2,2015-01-09,True,EVnetNL,Rotterdamsekaai 1,Rotterdamsekaai 1,Middelburg,POINT (3.620601 51.50141),Zeeland
7240,51.500856,3.628337,33061,0.0,2,2015-01-09,True,EVnetNL,Oude Veerseweg 3,Oude Veerseweg 3,Middelburg,POINT (3.628337 51.500856),Zeeland
7241,51.499939,3.885979,33058,0.0,2,2015-01-09,True,EVnetNL,Hollandiaplein,Hollandiaplein,Goes,POINT (3.885979 51.499939),Zeeland
7242,51.49849,3.645114,33051,0.0,1,2015-01-09,True,(Unknown Operator),Arnesteinweg 63,Arnesteinweg 63,Middelburg,POINT (3.645114 51.49849),Zeeland
7244,51.497639,3.892562,33048,0.0,2,2015-01-09,True,EVnetNL,Stationspark 28 (Enduris),Stationspark 28,Goes,POINT (3.892562 51.497639),Zeeland
7245,51.497952,4.053678,33047,0.0,2,2015-01-09,True,EVnetNL,Meerpaalweg 20,Meerpaalweg 20,Reimerswaal,POINT (4.053678 51.497952),Zeeland
7248,51.497345,3.624054,33042,0.0,2,2015-01-09,True,EVnetNL,Kanaalweg,Kanaalweg,Middelburg,POINT (3.624054 51.497345),Zeeland
7249,51.496444,3.605495,33038,0.0,2,2015-01-09,True,EVnetNL,Hof van Tange,Hof van Tange,Middelburg,POINT (3.605495 51.496444),Zeeland
7253,51.494874,3.616637,33031,0.0,2,2015-01-09,True,EVnetNL,Kanaalweg,Kanaalweg,Middelburg,POINT (3.616637 51.494874),Zeeland
7254,51.49467,3.51437,33030,0.0,1,2015-01-09,True,Stadtwerke Clausthal-Zellerfeld,Valkenisseweg 52,Valkenisseweg 52,Veere,POINT (3.51437 51.49467),Zeeland
7255,51.4939450945867,3.8786769444275393,33024,0.0,2,2015-01-09,True,EV-Box,Verrijn Stuartweg 1,Open carpark Installatiebedrijf Wisse,Goes,POINT (3.878676944427539 51.4939450945867),Zeeland
7257,51.492229,3.505947,33019,0.0,2,2015-01-09,True,EVnetNL,Valkenisseweg 55,Valkenisseweg 55,Veere,POINT (3.505947 51.492229),Zeeland
7264,51.49047,3.648796,33010,0.0,1,2015-01-09,True,Ecotap,Herculesweg 40A,Herculesweg 40A,Middelburg,POINT (3.648796 51.49047),Zeeland
7267,51.489246,4.040131,33006,0.0,2,2015-01-09,True,EVnetNL,Moerplein 95,Moerplein 95,Reimerswaal,POINT (4.040131 51.489246),Zeeland
7268,51.4889335632324,3.88384795188904,33004,0.0,1,2015-01-09,True,The New Motion (BE),Hensonweg 4,Hensonweg 4,Goes,POINT (3.88384795188904 51.4889335632324),Zeeland
7273,51.486540170353,3.6126472055912,32998,0.0,1,2015-01-09,True,(Unknown Operator),Huybregt de Hasestraat 2,Huybregt de Hasestraat 2,Middelburg,POINT (3.6126472055912 51.486540170353),Zeeland
7274,51.486397,3.955032,32997,0.0,1,2015-01-09,True,EVnetNL,Elstarstraat 4,Elstarstraat 4,Kapelle,POINT (3.955032 51.486397),Zeeland
7275,51.4849357604981,3.54696249961853,32995,0.0,1,2015-01-09,True,The New Motion (BE),Biggekerksestraat 71,Biggekerksestraat 71,Veere,POINT (3.54696249961853 51.4849357604981),Zeeland
7276,51.484048,3.962978,32994,0.0,1,2015-01-09,True,EVnetNL,Bruëlisstraat 23,Bruëlisstraat 23,Kapelle,POINT (3.962978 51.484048),Zeeland
7280,51.48045665192,3.6241344362497,32985,0.0,2,2015-01-09,True,(Unknown Operator),Mortiereboulevard 4,Mortiereboulevard 4,Middelburg,POINT (3.6241344362497 51.48045665192),Zeeland
7283,51.47981353173,3.6364759504795,32982,0.3426,1,2015-01-09,True,Allego BV,Van der Valk Hotel - Middelburg ,Paukenweg,Middelburg,POINT (3.6364759504795 51.47981353173),Zeeland
7302,51.473952,3.821391,32959,0.0,2,2015-01-09,True,EVnetNL,Kamilleplein 35,Kamilleplein 35,Borsele,POINT (3.821391 51.473952),Zeeland
7306,51.47307,3.59347,32955,0.0,1,2015-01-09,True,EV-Box,Bedrijfsweg 4,Bedrijfsweg 4,Vlissingen,POINT (3.59347 51.47307),Zeeland
7309,51.47125,3.98024,32948,0.0,1,2015-01-09,True,EV-Box,Handelsweg 67,Handelsweg 67,Kapelle,POINT (3.98024 51.47125),Zeeland
7313,51.46997,3.56407,32943,0.0,1,2015-01-09,True,EV-Box,Lammerenburgweg 32,Lammerenburgweg 32,Vlissingen,POINT (3.56407 51.46997),Zeeland
7314,51.470038,3.522618,32942,0.0,2,2015-01-09,True,EVnetNL,Parking Verlengde Dishoekseweg 16,Verlengde Dishoekseweg 16,Veere,POINT (3.522618 51.470038),Zeeland
7321,51.466877,3.809491,32931,0.0,2,2015-01-09,True,EVnetNL,Steenloperstraat 16A,Steenloperstraat 16A,Borsele,POINT (3.809491 51.466877),Zeeland
7327,51.464716,4.027234,32922,0.0,2,2015-01-09,True,EVnetNL,Zanddijk,Zanddijk,Reimerswaal,POINT (4.027234 51.464716),Zeeland
